tuyear,age,t0101,t0102,t0103,t0104,t0105,t0199,t0201,t0202,t0203,t0204,t0205,t0206,t0207,t0208,t0209,t0299,t0301,t0302,t0303,t0304,t0305,t0399,t0401,t0402,t0403,t0404,t0405,t0499,t0501,t0502,t0503,t0504,t0599,t0601,t0602,t0603,t0604,t0699,t0701,t0702,t0703,t0799,t0801,t0802,t0803,t0804,t0805,t0806,t0807,t0808,t0899,t0901,t0902,t0903,t0904,t0905,t0999,t1001,t1002,t1003,t1004,t1099,t1101,t1102,t1199,t1201,t1202,t1203,t1204,t1205,t1299,t1301,t1302,t1303,t1304,t1399,t1401,t1499,t1501,t1502,t1503,t1504,t1505,t1506,t1599,t1601,t1699,t1801,t1802,t1803,t1804,t1805,t1806,t1807,t1808,t1809,t1810,t1811,t1812,t1813,t1814,t1815,t1816,t1818,t1899,t5001,t5099,ttotal
2005,45 to 54,492.03571,40.06102,5.985158,2.1369216,0,0,39.044891,33.490932,6.5189905,5.7166209,15.441309,7.2230535,3.9455414,1.2320802,15.524271,0.10008252,11.817719,2.3792162,0.66913271,0.90027267,1.483438,0,4.644979,0.015599812,0.000221429,1.3674957,3.5715635,0,276.02939,0.97174227,1.8805391,1.8070787,0,2.5465662,0,1.9423083,0,0,22.209267,0.18364108,0,0,0.0014071,0.4919484,0.026479425,2.6517861,1.0740474,0.20994376,0.24387845,0,0.037683681,0.082636811,0.24979864,0,0.050534252,0.50905317,0.099851139,0.51461595,0.020227246,0.11610889,0,0.000802834,66.710266,0.14403221,0,34.233662,3.3980839,199.27531,5.2597089,0.14202844,0,14.602383,1.4652908,0,0,0,7.1383142,0.001062338,2.8172259,2.5003724,0.20577644,0.68870664,1.1463628,0.11327947,1.3447564,3.4114244,1.6406132,1.0538536,2.4498184,5.6678843,3.9863496,22.923561,0.40510252,14.399909,2.2712374,0.30830258,0.30711913,7.3710647,11.046372,1.9654292,1.2382315,1.0782779,0.13055629,0.026034847,0.60328913,7.2714152,0,1440.0001
2006,45 to 54,497.97314,40.109573,6.8022275,0.38732755,0,0,37.665321,33.53067,6.0535908,4.1496334,13.405433,8.4062576,2.9285645,1.6083764,11.513931,0.23289762,12.109773,2.3931003,0.31518444,0.93516928,0.91879982,0,4.1440611,0.11546033,0.031787403,0.53744596,5.2098646,0,277.00089,0.52515185,1.1222697,2.3636527,0,2.2373228,0,2.9268391,0.010754936,0.042726099,24.205446,0.070798606,0,0,0.000487905,0.41062045,0.18164122,2.7251832,1.2080575,0.50749034,0.15814883,0,0.021138106,0.031990293,0.23956186,0.025021702,0.054208528,0.57612425,0,0.19828871,0.009966467,0.043676145,0,0,63.562275,0.14027581,0,38.235699,4.5542974,195.86795,4.2772703,0.1056747,0.043331809,14.445147,1.5452522,0.007842162,0,0,5.8072128,0,2.266777,1.840338,0.39065713,0.79940486,1.1117973,0.10289297,2.8723114,4.5298896,1.76989,0.89756912,2.0322044,4.9118638,4.3635144,22.852764,0.44626412,15.219522,2.6522467,0.68833268,0.10979453,6.2803154,10.371804,2.0000639,1.1931673,0.96255237,0.092989504,0.021559523,1.6056085,10.616186,0.030451769,1440.0001
2007,45 to 54,494.2117,41.088154,4.9816799,0.31043223,0,0,42.98777,34.293663,7.4895544,4.4668279,13.039906,7.2017908,1.6458126,1.3650674,12.808327,0.010024888,12.344679,1.7950428,0.38985682,1.9602669,0.79643983,0.001927631,4.2460394,0.076978527,0.050020166,0.47169062,2.9058239,0,273.81918,0.12508923,1.542966,0.7097044,0,1.5127754,0,2.7060287,0.003408833,0,23.867004,0.11563009,0,0,0.009988784,0.55075502,0.01472033,2.8358805,1.6523162,0.24556217,0.085125357,0,0.05540245,0.033682551,0.28853005,0.027395925,0.2878561,0.45676026,0.023306174,0.16242795,0.057097703,0.000812334,0,0,65.620102,0.14032517,0,34.265965,5.9628296,199.83977,5.2947989,0.008378115,0,14.688858,2.2223961,0.002821872,0,0,8.9810438,0.007104913,2.0468221,3.1805494,0.35141397,0.22924264,1.025466,0.087803952,2.4326,3.8957007,1.5388331,1.2577847,2.571933,5.0358257,3.1416759,21.960361,0.34929064,15.048424,2.3752301,0.39553979,0.10794917,6.8342185,11.012074,2.3228104,1.0768811,1.3854538,0.087249003,0.094590001,1.3164638,9.6745338,0,1440.0001
2008,45 to 54,496.48688,40.337963,7.4932117,1.2449125,0,0.003811827,36.385357,33.818005,6.6526847,3.351141,13.720428,5.3845744,3.0949914,0.88491023,12.740314,0.13169745,13.990946,3.0179794,0.42252389,0.83370507,0.7896046,0,4.8973355,0.071751326,0.092260294,0.87613142,3.8887267,0.009434748,271.13663,1.167206,1.1655425,2.4473524,0,1.3415446,0,3.4281623,0.004127825,0,21.27046,0.053880583,0,0,0.025034983,0.46092716,0.009441163,3.2257924,0.93308622,0.16007228,0.046306558,0,0,0.08840438,0.22232002,0.021982573,0.23331001,0.20734495,0.083037727,0.15054132,0.077318802,0.021476559,0,0,64.616898,0.14448856,0,31.258179,3.5660207,213.47812,3.7942553,0.017531713,0,14.849389,1.9485167,0.10585181,0,0,9.087039,0,2.211395,2.0913458,1.6611789,0.40885535,0.87135822,0.55750477,2.4840717,4.6517768,1.5215708,0.98374528,2.2492189,4.9805675,3.4370806,21.062384,0.47287062,14.722898,3.1232367,0.39047557,0.33573222,6.3724437,8.8202114,2.285162,1.2533398,1.2022458,0.12228335,0.019601114,1.0625474,9.1760101,0,1440.0004
2009,45 to 54,497.65952,40.039749,6.4091172,0.69039333,0,0,38.523987,35.538723,6.062129,4.1866755,12.656477,7.1722641,3.0245752,1.0905803,13.904328,0.006264513,12.477424,2.3337905,0.46311754,2.0866017,0.83133525,0,4.1976094,0.26317868,0.12748879,0.49995384,4.1141915,0,252.59052,0.53358448,0.895311,4.2035241,0,1.4876491,0,1.9134994,0.19385195,0,23.048721,0.079624303,0,0,0.023006383,0.82847583,0.047918573,3.8115258,0.6840778,0.080041289,0.19564563,0,0.013761388,0.032064699,0.33351973,0.005578078,0,0.47449407,0,0.33781126,0.033162072,0.061250065,0.002231965,0.061300844,65.260368,0.14950874,0,37.483082,3.6221793,213.02251,4.6934953,0.089342006,0.024695022,16.35305,1.3952143,0.021475779,0,0.003076132,8.8553152,0.005423437,3.4201181,2.844923,0.52888256,0.46894947,2.0132854,0.047860723,1.3699712,4.5513639,1.1384771,0.68359315,3.1348288,4.9367113,3.7398524,20.834789,0.20569453,15.385266,2.6805077,0.47154528,0.14998646,6.868629,10.566472,2.3573093,1.3540386,1.2990092,0.18166299,0.001948651,1.2954854,10.158494,0,1440.0004
2010,45 to 54,495.45178,40.27845,3.6422102,0.45404965,0,0,38.489212,35.576054,3.6182659,4.8344817,14.909039,7.4120669,2.2255313,1.6225791,13.47982,0,12.682076,2.1651874,0.29717463,1.3566188,0.94772696,0,5.7634816,0.1785724,0.14049789,1.4656657,4.63061,0,254.31703,0.5381394,2.6193819,3.2811747,0,1.8529427,0,3.4788818,0.069883749,0.002890425,22.743271,0.013770778,0,0,0.028557438,0.39052641,0,2.6801429,1.1950713,0.16010965,0.16119052,0,0.085707352,0.024740245,0.51952136,0.023770614,0.066255666,0.3571133,0,0.16024733,0.22451672,0.029248638,0.000513833,0,66.191254,0.1288088,0,35.694183,4.2856426,209.13966,3.8860898,0.028133554,0,14.355942,1.2568083,0.037197523,0,0,10.577048,0,1.9884686,2.0584736,0.38562924,0.31038278,1.3508936,0.12462854,2.4918146,4.4494286,0.76525354,1.3196205,3.3448393,5.3134589,4.1395345,21.672817,0.41310763,12.848063,1.944814,0.72706819,0.18921055,6.9761124,8.8483877,1.7988319,1.3900219,0.94985205,0.093358681,0.031255286,2.5584123,19.289738,0,1440
2011,45 to 54,502.48145,41.252296,4.4597869,0.49289811,0,0,35.022377,36.995487,4.2998633,4.4637251,14.798757,6.6191235,2.767251,1.3922216,10.250848,0.34282461,12.993222,3.1374142,0.51681066,2.1060588,1.4878236,0,5.7189593,0.13185401,0.4070048,0.93398941,4.6779785,0,249.29428,0.42434904,3.2490108,5.062305,0,1.623854,0,2.4792919,0.0227612,0.094985597,24.118986,0.02197442,0,0,0.17237538,0.39444202,0.11075653,3.814327,0.83357209,0.47407627,0.055896398,0,0,0.030349538,0.22002418,0.03588634,0.029462136,0.37242582,0.13495377,0.099658601,0.23216262,0.031797782,0,0,65.432961,0.12937094,0,31.200056,3.6773908,213.52005,6.1728082,0.045019373,0,12.872709,1.1424257,0.042955197,0,0,9.0251398,0,2.1353691,2.6416826,0.35945851,0.47594708,1.1041313,0.15213847,1.422394,3.8765068,0.81988531,1.5693803,3.2435722,5.9534941,3.5707722,22.093534,0.23459218,15.974352,2.5475194,0.46800691,0.11401078,6.1357288,10.73648,1.707441,1.4224472,1.5934898,0.10838524,0.46507725,1.7510638,12.878267,0,1440.0002
2012,45 to 54,505.15704,41.26194,4.1589508,0.42779428,0,0,39.01453,33.537453,3.9854989,3.207639,12.561763,6.9038515,1.6438991,0.99964917,9.708643,0.01011228,13.368549,3.1971908,0.69372749,0.5158267,0.66838098,0,4.0380154,0.022109542,0.21065129,0.6139273,3.3427813,0,267.02988,0.5165807,1.7431799,2.3372931,0,0.96838355,0,2.1686635,0.008486704,0.008548345,20.372831,0.091988236,0,0,0.00993738,0.53809327,0,3.0351295,0.76655293,0.17556556,0.057623941,0,0.021843383,0.041256875,0.050401054,0.11044859,0.077164173,0.29944959,0.037002377,0.052588534,0.11179334,0.064430222,0,0,65.246315,0.054497808,0,34.088943,5.0542607,216.75287,4.1377625,0.005686584,0,14.964967,1.8742863,0.025202399,0,0.037391096,8.6583939,0,1.7757295,1.8381723,0.21153465,0.43956694,1.1872715,0.024715034,2.6221015,3.4801514,0.95185876,0.87581009,2.8916039,5.0253406,3.7428927,23.366377,0.16643485,13.908895,1.9505302,0.31071755,0.035174612,6.3623219,9.743741,2.1782961,1.4753021,1.1285037,0.22181909,0.1065512,2.1993475,10.933636,0,1440
2013,45 to 54,510.34293,41.494091,6.5245843,0.26811075,0,0,40.430573,37.50079,4.0453873,3.3415873,11.788799,7.508256,2.4678724,0.81761533,10.188228,0.087147765,13.573854,3.7783949,0.70305908,1.9523423,0.76243228,0,3.8285928,0.10970437,0.20967378,0.6603992,4.2417679,0,253.9769,0.32564777,1.2886221,1.7854959,0,0.24880566,0,3.0711596,0.016317157,0.060149275,22.919886,0.042187184,0,0,0.013958786,0.31900302,0,2.3546684,0.64127427,0.41862348,0.23611228,0,0,0.034512348,0.28369358,0.058633547,0.019549096,0.68245459,0,0.10872163,0,0.09251339,0,0,63.657066,0.22056288,0,34.933529,3.7903516,208.74103,4.535018,0,0,13.007495,2.0976138,0.053942453,0,0,8.359828,0.033188686,1.8111131,2.1319902,0.27582544,1.0007843,1.2602711,0.12549458,2.4196641,3.9038608,0.78777784,1.0391574,2.9002278,7.1304712,4.2159762,21.951033,0.10563099,15.081572,1.8837997,0.30847597,0.26692921,5.8437085,8.974288,2.7881033,1.1275405,1.0942127,0.30810669,0.14203006,1.9696879,14.097564,0,1440
2014,45 to 54,514.22406,41.024288,4.8942261,0.40609252,0,0,33.924675,38.166557,5.2523775,3.5186417,13.360541,8.5048399,4.0825324,0.46030092,9.8151522,0,11.843478,2.6827719,0.70473742,2.6482158,0.68444902,0,4.8414779,0.027712017,0,0.56123912,3.8159528,0,255.31314,0.54247999,0.83196217,2.6590564,0.004312834,1.3260403,0,1.6917355,0.034905449,0,23.154835,0.006828537,0,0,0.002344117,0.19418462,0,3.4488788,1.195062,0.33111897,0.013749979,0,0.058867853,0.035227191,0.35368624,0.002856375,0.009783973,0.75626564,0.01438344,0.13631248,0.17108369,0.12705979,0,0.13771911,64.738792,0.20430528,0,36.891094,2.7545474,213.86728,4.1059055,0.051590923,0,14.365642,1.35304,0.008821641,0,0.051956218,7.4868817,0,1.9109327,2.5530968,0.35939085,0.29819235,0.92643285,0.063857391,1.9839784,4.0851874,0.79470354,0.55678374,2.6187515,5.5605555,3.0633383,20.832186,0.24480289,14.176907,2.042697,0.72257012,0.27558708,5.97823,8.6627474,2.6120069,1.0148127,1.3651203,0.2050771,0.033064831,2.086611,11.094334,0,1440.0001
2015,45 to 54,501.67789,40.153103,6.7491736,0.21291119,0,0,38.723686,37.684349,4.9083204,5.5441017,11.782572,8.4852142,2.6533291,1.4139327,10.569924,0,12.620834,2.6776674,0.26336306,0.72205949,0.73591042,0,4.3931546,0.15542284,0.007289874,2.1076756,4.0065904,0,261.84021,0.27044868,1.0218807,1.6525242,0,1.6934544,0.050515175,3.0140238,0.010101869,0.042214487,23.318947,0.036434907,0,0,0.003081974,0.20503084,0.043621954,3.9439454,1.5571158,0.24808578,0.2005849,0,0,0.075853303,0.64286572,0.023435172,0,0.76850694,0.009414556,0.16786848,0.041378148,0.027180027,0,0,61.35915,0.24673291,0,39.93573,3.8023667,205.4624,4.1081209,0.014508184,0,15.052312,1.3907313,0.007010661,0,0.000621455,8.8519382,0,3.302685,2.8456719,0.42053038,0.80014056,0.79279262,0,1.4720962,3.3656456,0.76804274,0.98097873,3.1469831,5.5898104,3.8757477,22.346159,0.24385968,14.533603,2.7653935,0.70318174,0.11555247,7.5819635,9.9727688,2.0657568,1.5365498,1.2125642,0.25996876,0.20606925,1.2585359,8.4481449,0,1440
2016,45 to 54,506.86246,42.313828,2.6540897,0.48622569,0,0,35.649616,37.864594,4.6146488,2.2553165,12.426788,9.0615044,2.347646,0.98131096,11.921279,1.1685451,17.474024,3.6284864,0.39805791,1.3831536,1.0590991,0,2.3338592,0.054278735,0,0.53587765,3.859987,0.014560455,262.16107,0.344603,2.2080359,1.8239748,0,2.4054708,0,2.0167046,0,0.006795611,22.403484,0,0,0,0.011000734,0.38138577,0.1061561,3.8672822,0.71595913,0.31249329,0.38885471,0,0.040949672,0.036883608,0.51475036,0.17165299,0,0.44737256,0,0.12819643,0.035177559,0.33559787,0,0,60.076485,0.14388202,0,35.798401,3.1457524,204.53285,3.440757,0.11363319,0,14.237649,2.2718172,0.011507295,0,0.08097402,10.314658,0.030201867,2.7550123,1.3532952,0.35931036,0.37977958,0.27200198,0.38576743,2.0460954,4.4034953,1.2961693,1.4708856,2.5302703,7.1455722,3.3209894,22.128197,0.44603226,16.306065,2.4762146,0.56055397,0.15169199,6.4865727,8.6877804,2.937191,1.2841257,0.95888662,0.20223142,0.067613073,3.1000574,10.076472,0,1439.9999
2017,45 to 54,509.83408,42.463997,5.3843613,0.58302188,0,0,36.697899,39.77026,2.7190056,2.5751951,12.119146,9.1699715,3.738713,0.33269852,9.9261751,0.44428536,16.357117,2.209296,0.72667134,1.5361766,0.95809698,0,2.3400011,0.059068464,0.015903598,0.14820194,5.0491247,0,269.83655,0.094127372,1.17466,1.8591591,0,0.8175177,0,1.5436867,0,0.10493689,19.991682,0.1164351,0,0,0.022756923,0.37521926,0,2.529114,1.1486607,0.42745915,0.10238846,0,0.002685008,0.045219429,0.38715419,0,0.000980291,0.78997463,0,0.13431549,0.004300954,0.11304982,0,0,61.749981,0.20794673,0,28.939779,3.3460469,210.73651,3.2261057,0.1200794,0,13.186369,1.7928283,0.023576971,0,0,8.2042103,0.094655789,2.4199736,3.2446041,0.32682088,0.97779953,0.5541206,0,2.0275047,3.5944812,0.93914717,1.1712872,3.2280138,6.467813,3.0770359,25.299631,0.11013386,14.41147,1.9649293,0.54484934,0.072270997,6.2974272,9.4827261,2.2253253,1.317345,1.0261039,0.42481968,0.1432305,1.4186877,8.8238535,0,1439.9998
2003,55 to 64,501.47455,40.974422,6.0249128,0.66726339,0,0,38.174015,35.970112,8.085516,8.7880831,18.748531,6.0435319,3.7492411,0.87027436,16.130619,0.82967234,2.7035868,0.23134747,0.009567143,2.8071222,1.1740575,0,9.1851158,0.2944437,0.23751444,3.4357758,5.0498452,0.077693202,201.31854,1.3422214,1.0559542,0.72007692,0.003035346,0.60537374,0,0.7071963,0.038717303,0.040269602,25.015596,0.24042039,0,0.001980071,0,0.77108133,0.048891325,4.1904364,1.6470642,0.40946889,0.17359358,0,0.017599517,0.18306531,1.608668,0.004184171,0.018068103,0.77999622,0,0.041675471,0.19956861,0.004774579,0,0,72.013557,0.19315794,0,37.795696,4.9947233,240.52496,5.9094114,0.11018531,0.024566673,15.34234,1.3293912,0.083122253,0.00222488,0.014605287,10.54914,0.046256129,2.5841184,1.5231922,0.58084089,0.61195248,1.4230243,0.085734375,1.6996272,4.8685479,2.1993175,0.9819243,2.2421532,1.9036839,5.9719524,16.830606,0.045431733,14.988364,3.1460748,0.82171422,0.053592041,7.9639421,10.09337,2.2812364,2.0772331,1.0182992,0.020513272,0.061240748,3.5625262,8.371192,0.13091086,1439.9998
